a priori	/ɑ ˈpriori/
sapuska	/ˈsɑpuskɑ/
sara	/ˈsɑrɑ/
saraikko	/ˈsɑrɑikko/
sarake	/ˈsɑrɑke/
sarana	/ˈsɑrɑnɑ/
saranallinen	/ˈsɑrɑˌnɑllinen/
saranapuoli	/ˈsɑrɑnɑˌpuoli/
saranoida	/ˈsɑrɑˌnoidɑ/
saranointi	/ˈsɑrɑˌnointi/
sarastaa	/ˈsɑrɑstɑɑ/
sarastus	/ˈsɑrɑstus/
sardelli	/ˈsɑrdelli/
sardiini	/ˈsɑrdiini/
sardiinipurkki	/ˈsɑrdiiniˌpurkki/
sardiinirasia	/ˈsɑrdiiˌnirɑˌsiɑ/
sardiinisäilyke	/ˈsɑrdiiniˌsæilyke/
sardiiniöljy	/ˈsɑrdiiniˌøljy/
sardoninen	/ˈsɑrdoˌninen/
sargassolevä	/ˈsɑrgɑsˌsolevæ/
sari	/ˈsɑri/
sarja	/ˈsɑrjɑ/
sarja-avaus	/ˈsɑrjɑɑˌvɑus/
sarjaelokuva	/ˈsɑrjɑˌeloˌkuvɑ/
sarjafilmi	/ˈsɑrjɑˌfilmi/
sarjajako	/ˈsɑrjɑˌjɑko/
sarjajoukkue	/ˈsɑrjɑjoˌukkue/
sarjajulkaisu	/ˈsɑrjɑjulˌkɑisu/
sarjakamera	/ˈsɑrjɑˌkɑmerɑ/
sarjakausi	/ˈsɑrjɑˌkɑusi/
sarjakierros	/ˈsɑrjɑˌkierros/
sarjakukinto	/ˈsɑrjɑkuˌkinto/
sarjakukkainen	/ˈsɑrjɑkukˌkɑinen/
sarjakukkaiskasvi	/ˈsɑrjɑkukˌkɑiskɑsvi/
sarjakuva	/ˈsɑrjɑˌkuvɑ/
sarjakuva-albumi	/ˈsɑrjɑkuˌvɑɑlbumi/
sarjakuvakirja	/ˈsɑrjɑˌkuvɑˌkirjɑ/
sarjakuvalehti	/ˈsɑrjɑˌkuvɑˌlehti/
sarjakuvanovelli	/ˈsɑrjɑˌkuvɑnoˌvelli/
sarjakuvapiirtäjä	/ˈsɑrjɑˌkuvɑˌpiirtæjæ/
sarjakuvasankari	/ˈsɑrjɑˌkuvɑˌsɑnkɑri/
sarjakuvataiteilija	/ˈsɑrjɑˌkuvɑˌtɑiteiˌlijɑ/
sarjakuvaus	/ˈsɑrjɑˌkuvɑus/
sarjakytkentä	/ˈsɑrjɑˌkytkentæ/
sarjalippu	/ˈsɑrjɑˌlippu/
sarjallinen	/ˈsɑrjɑlˌlinen/
sarjamurha	/ˈsɑrjɑˌmurhɑ/
sarjanousija	/ˈsɑrjɑˌnousijɑ/
sarjanumero	/ˈsɑrjɑˌnumero/
sarjanäytelmä	/ˈsɑrjɑˌnæytelmæ/
sarjaohjelma	/ˈsɑrjɑˌohjelmɑ/
sarjaottelu	/ˈsɑrjɑˌottelu/
sarjapaikka	/ˈsɑrjɑˌpɑikkɑ/
sarjapelaaja	/ˈsɑrjɑpeˌlɑɑjɑ/
sarjapeli	/ˈsɑrjɑˌpeli/
sarjapiste	/ˈsɑrjɑˌpiste/
sarjapuhelinjärjestelmä	/ˈsɑrjɑˌpuheˌlinjærˌjestelmæ/
sarjapöytä	/ˈsɑrjɑˌpøytæ/
sarjarimpi	/ˈsɑrjɑˌrimpi/
sarjataulukko	/ˈsɑrjɑˌtɑulukko/
sarjatuli	/ˈsɑrjɑˌtuli/
sarjatulokas	/ˈsɑrjɑˌtulokɑs/
sarjatuotanto	/ˈsɑrjɑˌtuotɑnto/
sarjatuote	/ˈsɑrjɑˌtuote/
sarjatyö	/ˈsɑrjɑtyø/
sarjavalmiste	/ˈsɑrjɑˌvɑlmiste/
sarjavalmisteinen	/ˈsɑrjɑˌvɑlmisˌteinen/
sarjavalmistus	/ˈsɑrjɑˌvɑlmistus/
sarjavalokuva	/ˈsɑrjɑˌvɑloˌkuvɑ/
sarjavalokuvaus	/ˈsɑrjɑˌvɑloˌkuvɑus/
sarjis	/ˈsɑrjis/
sarjoa	/ˈsɑrjoɑ/
sarjoittaa	/ˈsɑrjoittɑɑ/
sarjoittain	/ˈsɑrjoittɑin/
sarjoitus	/ˈsɑrjoitus/
sarka	/ˈsɑrkɑ/
sarkahousut	/ˈsɑrkɑˌhousut/
sarkain	/ˈsɑrkɑin/
sarkainen	/ˈsɑrkɑinen/
sarkainkohta	/ˈsɑrkɑinˌkohtɑ/
sarkainnäppäin	/ˈsɑrkɑinˌnæppæin/
sarkajako	/ˈsɑrkɑˌjɑko/
sarkaoja	/ˈsɑrkɑˌojɑ/
sarkasmi	/ˈsɑrkɑsmi/
sarkastinen	/ˈsɑrkɑsˌtinen/
sarkastisesti	/ˈsɑrkɑstiˌsesti/
sarkastisuus	/ˈsɑrkɑsˌtisuus/
sarkatakki	/ˈsɑrkɑˌtɑkki/
sarkaus	/ˈsɑrkɑus/
sarkofagi	/ˈsɑrkoˌfɑgi/
sarkooma	/ˈsɑrkoomɑ/
šarmööri	/ˈšɑrmøøri/
sarpio	/ˈsɑrpio/
sarveis-	/ˈsɑrveis/
sarveisaine	/ˈsɑrveiˌsɑine/
sarveiskalvo	/ˈsɑrveisˌkɑlvo/
sarveiskerros	/ˈsɑrveisˌkerros/
sarveiskilpi	/ˈsɑrveisˌkilpi/
sarveislevy	/ˈsɑrveisˌlevy/
sarveissuomu	/ˈsɑrveisˌsuomu/
sarveistua	/ˈsɑrveisˌtuɑ/
sarveistuma	/ˈsɑrveisˌtumɑ/
sarvekas	/ˈsɑrvekɑs/
sarveke	/ˈsɑrveke/
sarvellinen	/ˈsɑrvelˌlinen/
sarvi	/ˈsɑrvi/
sarvijaakko	/ˈsɑrviˌjɑɑkko/
sarvijäärä	/ˈsɑrviˌjææræ/
sarvikruunu	/ˈsɑrviˌkruunu/
sarvikuono	/ˈsɑrviˌkuono/
sarvikuonokas	/ˈsɑrviˌkuonokɑs/
sarvimiina	/ˈsɑrviˌmiinɑ/
sarviniekka	/ˈsɑrviˌniekkɑ/
sarviorvokki	/ˈsɑrviˌorvokki/
sarvipäinen	/ˈsɑrviˌpæinen/
sarvipää	/ˈsɑrvipææ/
sarvipöllö	/ˈsɑrviˌpøllø/
sarvisankainen	/ˈsɑrvisɑnˌkɑinen/
sarvivalas	/ˈsɑrviˌvɑlɑs/
sarvivälke	/ˈsɑrviˌvælke/
saslikki	/ˈsɑslikki/
saslikkipuikko	/ˈsɑslikkiˌpuikko/
sassiin	/ˈsɑssiin/
sata	/ˈsɑtɑ/
sata-asteinen	/ˈsɑtɑɑsˌteinen/
sataa	/ˈsɑtɑɑ/
sataeuronen	/ˈsɑtɑˌeuronen/
satakerta	/ˈsɑtɑˌkertɑ/
satakertainen	/ˈsɑtɑkerˌtɑinen/
satakertaisesti	/ˈsɑtɑkerˌtɑisesti/
satakertaistaa	/ˈsɑtɑkerˌtɑistɑɑ/
satakertaistua	/ˈsɑtɑkerˌtɑistuɑ/
satakieli	/ˈsɑtɑˌkieli/
satakiloinen	/ˈsɑtɑkiˌloinen/
satakunta	/ˈsɑtɑˌkuntɑ/
satakuntalainen	/ˈsɑtɑˌkuntɑˌlɑinen/
satalappunen	/ˈsɑtɑˌlɑppunen/
sataluku	/ˈsɑtɑˌluku/
satalukuinen	/ˈsɑtɑluˌkuinen/
satama	/ˈsɑtɑmɑ/
satama-allas	/ˈsɑtɑˌmɑɑllɑs/
satama-alue	/ˈsɑtɑˌmɑɑlue/
satamajätkä	/ˈsɑtɑmɑˌjætkæ/
satamajäänmurtaja	/ˈsɑtɑmɑˌjæænmurˌtɑjɑ/
satamakapteeni	/ˈsɑtɑmɑˌkɑpteeni/
satamakaupunki	/ˈsɑtɑmɑˌkɑupunki/
satamalaitos	/ˈsɑtɑmɑˌlɑitos/
satamalaituri	/ˈsɑtɑmɑˌlɑituri/
satamaluotsi	/ˈsɑtɑmɑˌluotsi/
satamanosturi	/ˈsɑtɑmɑˌnosturi/
satamapäällikkö	/ˈsɑtɑmɑˌpæællikkø/
satamarkkanen	/ˈsɑtɑˌmɑrkkɑnen/
satamaterminaali	/ˈsɑtɑmɑˌtermiˌnɑɑli/
satamatyöläinen	/ˈsɑtɑmɑˌtyølæinen/
satamatyömies	/ˈsɑtɑmɑˌtyømies/
satamäärin	/ˈsɑtɑˌmæærin/
satanen	/ˈsɑtɑnen/
satanismi	/ˈsɑtɑˌnismi/
satanisti	/ˈsɑtɑˌnisti/
satanistinen	/ˈsɑtɑˌnistinen/
satapiikkinen	/ˈsɑtɑˌpiikkinen/
sataprosenttinen	/ˈsɑtɑproˌsenttinen/
sataprosenttisesti	/ˈsɑtɑproˌsenttiˌsesti/
satapäinen	/ˈsɑtɑˌpæinen/
satatuhantinen	/ˈsɑtɑtuˌhɑntinen/
satatuhatta	/ˈsɑtɑtuˌhɑttɑ/
satavuotias	/ˈsɑtɑˌvuotiɑs/
satavuotinen	/ˈsɑtɑˌvuotinen/
satavuotisjuhla	/ˈsɑtɑˌvuotisˌjuhlɑ/
satavuotismuisto	/ˈsɑtɑˌvuotisˌmuisto/
sateenharmaa	/ˈsɑteenˌhɑrmɑɑ/
sateenkaari	/ˈsɑteenˌkɑɑri/
sateenkaarikala	/ˈsɑteenˌkɑɑriˌkɑlɑ/
sateenkaaripainatus	/ˈsɑteenˌkɑɑriˌpɑinɑtus/
sateenkaariperhe	/ˈsɑteenˌkɑɑriˌperhe/
sateenkaarirautu	/ˈsɑteenˌkɑɑriˌrɑutu/
sateensuoja	/ˈsɑteenˌsuojɑ/
sateenteko	/ˈsɑteenˌteko/
sateenvarjo	/ˈsɑteenˌvɑrjo/
sateenvarjorattaat	/ˈsɑteenˌvɑrjoˌrɑttɑɑt/
sateinen	/ˈsɑteinen/
sateisuus	/ˈsɑteisuus/
satelliitti	/ˈsɑtelˌliitti/
satelliittiantenni	/ˈsɑtelˌliittiˌɑntenni/
satelliittikanava	/ˈsɑtelˌliittiˌkɑnɑvɑ/
satelliittikaupunki	/ˈsɑtelˌliittiˌkɑupunki/
satelliittikuva	/ˈsɑtelˌliittiˌkuvɑ/
satelliittikuvaus	/ˈsɑtelˌliittiˌkuvɑus/
satelliittilähetys	/ˈsɑtelˌliittiˌlæhetys/
satelliittimaa	/ˈsɑtelˌliittimɑɑ/
satelliittimittaus	/ˈsɑtelˌliittiˌmittɑus/
satelliittinavigointi	/ˈsɑtelˌliittiˌnɑviˌgointi/
satelliittiohjelma	/ˈsɑtelˌliittiˌohjelmɑ/
satelliittipaikannus	/ˈsɑtelˌliittiˌpɑikɑnnus/
satelliittipuhelinyhteys	/ˈsɑtelˌliittiˌpuheliˌnyhteys/
satelliittipuhelu	/ˈsɑtelˌliittiˌpuhelu/
satelliittirata	/ˈsɑtelˌliittiˌrɑtɑ/
satelliittitehdas	/ˈsɑtelˌliittiˌtehdɑs/
satelliittiteitse	/ˈsɑtelˌliittiˌteitse/
satelliittitelevisio	/ˈsɑtelˌliittiˌteleˌvisio/
satelliittivaltio	/ˈsɑtelˌliittiˌvɑltio/
satelliittiviestintä	/ˈsɑtelˌliittiˌviestintæ/
satelliittivälitteinen	/ˈsɑtelˌliittivæˌlitteinen/
satelliittiyhteys	/ˈsɑtelˌliittiˌyhteys/
satiainen	/ˈsɑtiˌɑinen/
satiini	/ˈsɑtiini/
satiinisidoksinen	/ˈsɑtiiˌnisiˌdoksinen/
satiinisidos	/ˈsɑtiiˌnisidos/
satiiri	/ˈsɑtiiri/
satiirikko	/ˈsɑtiiˌrikko/
satiirinen	/ˈsɑtiiˌrinen/
satikuti	/ˈsɑtiˌkuti/
sato	/ˈsɑto/
satoinen	/ˈsɑtoinen/
satoisa	/ˈsɑtoisɑ/
satoisuus	/ˈsɑtoisuus/
satokausi	/ˈsɑtoˌkɑusi/
satotappio	/ˈsɑtoˌtɑppio/
satovahinko	/ˈsɑtovɑˌhinko/
satovahinkokorvaus	/ˈsɑtovɑˌhinkoˌkorvɑus/
satraappi	/ˈsɑtrɑɑppi/
satsata	/ˈsɑtsɑtɑ/
satsaus	/ˈsɑtsɑus/
satsi	/ˈsɑtsi/
satsuma	/ˈsɑtsumɑ/
sattua	/ˈsɑttuɑ/
sattuma	/ˈsɑttumɑ/
sattumalta	/ˈsɑttuˌmɑltɑ/
sattumanvarainen	/ˈsɑttuˌmɑnvɑˌrɑinen/
sattumanvaraisesti	/ˈsɑttuˌmɑnvɑˌrɑisesti/
sattumoisin	/ˈsɑttuˌmoisin/
sattumus	/ˈsɑttumus/
sattuva	/ˈsɑttuvɑ/
sattuvasti	/ˈsɑttuˌvɑsti/
sattuvuus	/ˈsɑttuvuus/
satu	/ˈsɑtu/
satubaletti	/ˈsɑtubɑˌletti/
satuelokuva	/ˈsɑtuˌeloˌkuvɑ/
satuhahmo	/ˈsɑtuˌhɑhmo/
satuikä	/ˈsɑtuikæ/
satuikäinen	/ˈsɑtuiˌkæinen/
satuilija	/ˈsɑtuiˌlijɑ/
satuilla	/ˈsɑtuillɑ/
satuilu	/ˈsɑtuilu/
satujumppa	/ˈsɑtuˌjumppɑ/
satukasetti	/ˈsɑtukɑˌsetti/
satukirja	/ˈsɑtuˌkirjɑ/
satukirjailija	/ˈsɑtukirˌjɑilijɑ/
satukirjallisuus	/ˈsɑtuˌkirjɑlˌlisuus/
satukuvitus	/ˈsɑtuˌkuvitus/
satula	/ˈsɑtulɑ/
satulakatto	/ˈsɑtulɑˌkɑtto/
satulalaukku	/ˈsɑtuˌlɑlɑˌukku/
satulanenä	/ˈsɑtuˌlɑnenæ/
satulareppu	/ˈsɑtulɑˌreppu/
satulaseppä	/ˈsɑtulɑˌseppæ/
satulavyö	/ˈsɑtuˌlɑvyø/
satuloida	/ˈsɑtuˌloidɑ/
satulointi	/ˈsɑtuˌlointi/
satumaa	/ˈsɑtumɑɑ/
satumaailma	/ˈsɑtuˌmɑɑilmɑ/
satumainen	/ˈsɑtuˌmɑinen/
satunnainen	/ˈsɑtunˌnɑinen/
satunnaisesti	/ˈsɑtunˌnɑisesti/
satunnaisilmiö	/ˈsɑtunˌnɑisilˌmiø/
satunnaisluku	/ˈsɑtunˌnɑisluku/
satunnaismuuttuja	/ˈsɑtunˌnɑismuutˌtujɑ/
satunnaisotos	/ˈsɑtunˌnɑisotos/
satunnaissuure	/ˈsɑtunˌnɑissuure/
satunnaistaa	/ˈsɑtunˌnɑistɑɑ/
satunnaisuus	/ˈsɑtunˌnɑisuus/
satunnaisvaihtelu	/ˈsɑtunˌnɑisvɑihˌtelu/
satunäytelmä	/ˈsɑtuˌnæytelmæ/
satuolento	/ˈsɑtuoˌlento/
satuooppera	/ˈsɑtuˌoopperɑ/
satuprinsessa	/ˈsɑtuˌprinsessɑ/
satuprinssi	/ˈsɑtuˌprinssi/
saturainen	/ˈsɑtuˌrɑinen/
saturoida	/ˈsɑtuˌroidɑ/
saturointi	/ˈsɑtuˌrointi/
satusetä	/ˈsɑtuˌsetæ/
satuttaa	/ˈsɑtuttɑɑ/
satutunti	/ˈsɑtuˌtunti/
satutäti	/ˈsɑtuˌtæti/
satuvoimistelu	/ˈsɑtuˌvoimisˌtelu/
satyyri	/ˈsɑtyyri/
saudi	/ˈsɑudi/
sauhu	/ˈsɑuhu/
sauhuta	/ˈsɑuhutɑ/
sauhutella	/ˈsɑuhuˌtellɑ/
sauhuttaa	/ˈsɑuhuttɑɑ/
sauhuttelu	/ˈsɑuhutˌtelu/
saukko	/ˈsɑukko/
sauma	/ˈsɑumɑ/
saumaaja	/ˈsɑumɑɑjɑ/
saumain	/ˈsɑumɑin/
saumakohta	/ˈsɑumɑˌkohtɑ/
saumalaasti	/ˈsɑumɑˌlɑɑsti/
saumalista	/ˈsɑumɑˌlistɑ/
saumallinen	/ˈsɑumɑlˌlinen/
saumanvara	/ˈsɑumɑnˌvɑrɑ/
saumari	/ˈsɑumɑri/
saumasukka	/ˈsɑumɑˌsukkɑ/
saumata	/ˈsɑumɑtɑ/
saumaton	/ˈsɑumɑton/
saumattomasti	/ˈsɑumɑttoˌmɑsti/
saumattomuus	/ˈsɑumɑtˌtomuus/
saumaus	/ˈsɑumɑus/
saumauskone	/ˈsɑumɑˌuskone/
saumauslaasti	/ˈsɑumɑusˌlɑɑsti/
saumausmassa	/ˈsɑumɑˌusmɑssɑ/
saumauspistooli	/ˈsɑumɑˌuspisˌtooli/
saumautua	/ˈsɑumɑuˌtuɑ/
saumavara	/ˈsɑumɑˌvɑrɑ/
saumoittaa	/ˈsɑumoittɑɑ/
saumuri	/ˈsɑumuri/
sauna	/ˈsɑunɑ/
saunaharja	/ˈsɑunɑˌhɑrjɑ/
saunailta	/ˈsɑunɑiltɑ/
saunakahvi	/ˈsɑunɑˌkɑhvi/
saunakalja	/ˈsɑunɑˌkɑljɑ/
saunakamari	/ˈsɑunɑˌkɑmɑri/
saunakukka	/ˈsɑunɑˌkukkɑ/
saunalenkki	/ˈsɑunɑˌlenkki/
saunalyhty	/ˈsɑunɑˌlyhty/
saunamaija	/ˈsɑunɑˌmɑijɑ/
saunamakkara	/ˈsɑunɑˌmɑkkɑrɑ/
saunamatka	/ˈsɑunɑˌmɑtkɑ/
saunamökki	/ˈsɑunɑˌmøkki/
saunaosasto	/ˈsɑunɑoˌsɑsto/
saunapalvata	/ˈsɑunɑˌpɑlvɑtɑ/
saunapalvi	/ˈsɑunɑˌpɑlvi/
saunapata	/ˈsɑunɑˌpɑtɑ/
saunapolku	/ˈsɑunɑˌpolku/
saunapuhdas	/ˈsɑunɑˌpuhdɑs/
saunapuut	/ˈsɑunɑpuut/
saunapyyhe	/ˈsɑunɑˌpyyhe/
saunapäivä	/ˈsɑunɑˌpæivæ/
saunaranta	/ˈsɑunɑˌrɑntɑ/
saunasieni	/ˈsɑunɑˌsieni/
saunatakki	/ˈsɑunɑˌtɑkki/
saunavasta	/ˈsɑunɑˌvɑstɑ/
saunavesi	/ˈsɑunɑˌvesi/
saunavieras	/ˈsɑunɑˌvierɑs/
saunavihta	/ˈsɑunɑˌvihtɑ/
saunavuoro	/ˈsɑunɑˌvuoro/
saundi	/ˈsɑundi/
saunio	/ˈsɑunio/
saunoa	/ˈsɑunoɑ/
saunoja	/ˈsɑunojɑ/
saunotella	/ˈsɑunoˌtellɑ/
saunottaa	/ˈsɑunottɑɑ/
saunottaja	/ˈsɑunotˌtɑjɑ/
saunotus	/ˈsɑunotus/
sauramo	/ˈsɑurɑmo/
sauro	/ˈsɑuro/
sauva	/ˈsɑuvɑ/
sauvabakteeri	/ˈsɑuvɑbɑkˌteeri/
sauvakävely	/ˈsɑuvɑˌkævely/
sauvaohjain	/ˈsɑuvɑˌohjɑin/
sauvaparisto	/ˈsɑuvɑpɑˌristo/
sauvaparketti	/ˈsɑuvɑˌpɑrketti/
sauvasekoitin	/ˈsɑuvɑseˌkoitin/
sauvasolu	/ˈsɑuvɑˌsolu/
sauvatärytin	/ˈsɑuvɑˌtærytin/
sauvoa	/ˈsɑuvoɑ/
sauvoin	/ˈsɑuvoin/
sauvonta	/ˈsɑuvontɑ/
savakko	/ˈsɑvɑkko/
savakkomurteet	/ˈsɑvɑkkoˌmurteet/
savanni	/ˈsɑvɑnni/
savariini	/ˈsɑvɑˌriini/
savenharmaa	/ˈsɑvenˌhɑrmɑɑ/
savenvalaja	/ˈsɑvenˌvɑlɑjɑ/
savenvalanta	/ˈsɑvenvɑˌlɑntɑ/
savenvalu	/ˈsɑvenˌvɑlu/
saves	/ˈsɑves/
saveta	/ˈsɑvetɑ/
savettaa	/ˈsɑvettɑɑ/
savettua	/ˈsɑvetˌtuɑ/
savetus	/ˈsɑvetus/
saveus	/ˈsɑveus/
saveutua	/ˈsɑveuˌtuɑ/
savi	/ˈsɑvi/
saviastia	/ˈsɑviˌɑstiɑ/
saviesine	/ˈsɑvieˌsine/
saviharkko	/ˈsɑviˌhɑrkko/
savihoito	/ˈsɑviˌhoito/
savijalka	/ˈsɑviˌjɑlkɑ/
savikakku	/ˈsɑviˌkɑkku/
savikerros	/ˈsɑviˌkerros/
savikerrostuma	/ˈsɑviˌkerrosˌtumɑ/
savikiekko	/ˈsɑviˌkiekko/
savikimpale	/ˈsɑviˌkimpɑle/
savikivi	/ˈsɑviˌkivi/
savikka	/ˈsɑvikkɑ/
savikkakasvi	/ˈsɑvikkɑˌkɑsvi/
savikko	/ˈsɑvikko/
savikokkare	/ˈsɑviˌkokkɑre/
savikukko	/ˈsɑviˌkukko/
savikuppi	/ˈsɑviˌkuppi/
savikylpy	/ˈsɑviˌkylpy/
savilieju	/ˈsɑviˌlieju/
saviliuske	/ˈsɑviliˌuske/
savimaa	/ˈsɑvimɑɑ/
savimineraali	/ˈsɑviˌmineˌrɑɑli/
savinen	/ˈsɑvinen/
savipaakku	/ˈsɑviˌpɑɑkku/
saviperäinen	/ˈsɑvipeˌræinen/
savipitoinen	/ˈsɑvipiˌtoinen/
savipohja	/ˈsɑviˌpohjɑ/
savipuoli	/ˈsɑviˌpuoli/
saviruukku	/ˈsɑviˌruukku/
savitavara	/ˈsɑviˌtɑvɑrɑ/
saviteollisuus	/ˈsɑviteˌollisuus/
savitiili	/ˈsɑviˌtiili/
savituote	/ˈsɑviˌtuote/
savivelli	/ˈsɑviˌvelli/
savo	/ˈsɑvo/
savoijinkaali	/ˈsɑvoijinˌkɑɑli/
savolainen	/ˈsɑvoˌlɑinen/
savolaisittain	/ˈsɑvoˌlɑisittɑin/
savolaiskiila	/ˈsɑvoˌlɑiskiilɑ/
savolaismallinen	/ˈsɑvoˌlɑismɑlˌlinen/
savolaismurre	/ˈsɑvoˌlɑismurre/
savolaisuus	/ˈsɑvoˌlɑisuus/
savotoida	/ˈsɑvoˌtoidɑ/
savotointi	/ˈsɑvoˌtointi/
savotta	/ˈsɑvottɑ/
savottakämppä	/ˈsɑvottɑˌkæmppæ/
savottamies	/ˈsɑvotˌtɑmies/
savu	/ˈsɑvu/
savuaine	/ˈsɑvuˌɑine/
savuammus	/ˈsɑvuˌɑmmus/
savuankerias	/ˈsɑvuˌɑnkeˌriɑs/
savuaukko	/ˈsɑvuɑˌukko/
savuhattu	/ˈsɑvuˌhɑttu/
savuheite	/ˈsɑvuˌheite/
savuhormi	/ˈsɑvuˌhormi/
savuhyppääjä	/ˈsɑvuhypˌpææjæ/
savuilmaisin	/ˈsɑvuilˌmɑisin/
savuinen	/ˈsɑvuinen/
savukaasu	/ˈsɑvuˌkɑɑsu/
savukala	/ˈsɑvuˌkɑlɑ/
savukalasalaatti	/ˈsɑvuˌkɑlɑsɑˌlɑɑtti/
savukanava	/ˈsɑvuˌkɑnɑvɑ/
savuke	/ˈsɑvuke/
savukeaski	/ˈsɑvukeˌɑski/
savukekartonki	/ˈsɑvukeˌkɑrtonki/
savukekotelo	/ˈsɑvuˌkekoˌtelo/
savukepakkaus	/ˈsɑvukeˌpɑkkɑus/
savukepaperi	/ˈsɑvuˌkepɑˌperi/
savukerasia	/ˈsɑvuˌkerɑˌsiɑ/
savukiehkura	/ˈsɑvuˌkiehkurɑ/
savukinkku	/ˈsɑvuˌkinkku/
savukkeenpolttaja	/ˈsɑvukˌkeenpoltˌtɑjɑ/
savukkeenpätkä	/ˈsɑvukˌkeenpætkæ/
savukkeensytytin	/ˈsɑvukˌkeensyˌtytin/
savukranaatti	/ˈsɑvukrɑˌnɑɑtti/
savukupu	/ˈsɑvuˌkupu/
savukvartsi	/ˈsɑvuˌkvɑrtsi/
savukylki	/ˈsɑvuˌkylki/
savulaite	/ˈsɑvuˌlɑite/
savulammas	/ˈsɑvuˌlɑmmɑs/
savulasi	/ˈsɑvuˌlɑsi/
savuliha	/ˈsɑvuˌlihɑ/
savulohi	/ˈsɑvuˌlohi/
savumerkki	/ˈsɑvuˌmerkki/
savumyrkytys	/ˈsɑvuˌmyrkytys/
savunaamari	/ˈsɑvuˌnɑɑmɑri/
savunharmaa	/ˈsɑvunˌhɑrmɑɑ/
savupatsas	/ˈsɑvuˌpɑtsɑs/
savupelti	/ˈsɑvuˌpelti/
savupiippu	/ˈsɑvuˌpiippu/
savupiippukaulus	/ˈsɑvuˌpiippuˌkɑulus/
savupiipputeollisuus	/ˈsɑvuˌpiipputeˌollisuus/
savupilvi	/ˈsɑvuˌpilvi/
savupirtti	/ˈsɑvuˌpirtti/
savupommi	/ˈsɑvuˌpommi/
savuporo	/ˈsɑvuˌporo/
savurengas	/ˈsɑvuˌrengɑs/
savusauna	/ˈsɑvuˌsɑunɑ/
savusiika	/ˈsɑvuˌsiikɑ/
savusilakka	/ˈsɑvusiˌlɑkkɑ/
savusivu	/ˈsɑvuˌsivu/
savustaa	/ˈsɑvustɑɑ/
savustamo	/ˈsɑvusˌtɑmo/
savustin	/ˈsɑvustin/
savustua	/ˈsɑvusˌtuɑ/
savustus	/ˈsɑvustus/
savustuslaatikko	/ˈsɑvustusˌlɑɑtikko/
savustuspuru	/ˈsɑvusˌtuspuru/
savustuspönttö	/ˈsɑvusˌtuspønttø/
savustusuuni	/ˈsɑvustuˌsuuni/
savusukeltaja	/ˈsɑvusuˌkeltɑjɑ/
savusumu	/ˈsɑvuˌsumu/
savuta	/ˈsɑvutɑ/
savuton	/ˈsɑvuton/
savutopaasi	/ˈsɑvutoˌpɑɑsi/
savutorvi	/ˈsɑvuˌtorvi/
savuttaa	/ˈsɑvuttɑɑ/
savuttua	/ˈsɑvutˌtuɑ/
savutus	/ˈsɑvutus/
savuvahinko	/ˈsɑvuvɑˌhinko/
savuverho	/ˈsɑvuˌverho/
se	/se/
seassa	/ˈseɑssɑ/
seasta	/ˈseɑstɑ/
seborrea	/ˈseborˌreɑ/
seborrooinen	/ˈseborˌrooinen/
sedatiivi	/ˈsedɑˌtiivi/
sedimentoitua	/ˈsedimenˌtoituɑ/
sedimentti	/ˈsediˌmentti/
sedimenttikivi	/ˈsediˌmenttiˌkivi/
sedimenttikivilaji	/ˈsediˌmenttiˌkiviˌlɑji/
seditellä	/ˈsediˌtellæ/
seemiläinen	/ˈseemiˌlæinen/
seepia	/ˈseepiɑ/
seepra	/ˈseeprɑ/
seeprakala	/ˈseeprɑˌkɑlɑ/
seeprapeippo	/ˈseeprɑˌpeippo/
seepraraidoitus	/ˈseeprɑˌrɑidoitus/
seepraraita	/ˈseeprɑˌrɑitɑ/
seerumi	/ˈseerumi/
seerumihoito	/ˈseerumiˌhoito/
seerumiruiske	/ˈseerumiˌruiske/
seerumitauti	/ˈseerumiˌtɑuti/
sees	/ˈsees/
seesam	/ˈseesɑm/
seesami	/ˈseesɑmi/
seesamijauho	/ˈseesɑmiˌjɑuho/
seesaminsiemen	/ˈseesɑminˌsiemen/
seesamiöljy	/ˈseesɑmiˌøljy/
seesteinen	/ˈseesteinen/
seesteisyys	/ˈseesteisyys/
seestyä	/ˈseestyæ/
seestää	/ˈseestææ/
segmentaatio	/ˈsegmenˌtɑɑtio/
segmentoida	/ˈsegmenˌtoidɑ/
segmentointi	/ˈsegmenˌtointi/
segmentoitua	/ˈsegmenˌtoituɑ/
segmentti	/ˈsegmentti/
sei	/ˈsei/
seikka	/ˈseikkɑ/
seikkailija	/ˈseikkɑiˌlijɑ/
seikkailijatar	/ˈseikkɑiˌlijɑtɑr/
seikkailla	/ˈseikkɑillɑ/
seikkailu	/ˈseikkɑilu/
seikkailuelokuva	/ˈseikkɑiˌlueˌlokuvɑ/
seikkailufilmi	/ˈseikkɑiluˌfilmi/
seikkailukas	/ˈseikkɑiˌlukɑs/
seikkailukertomus	/ˈseikkɑiluˌkertomus/
seikkailukirja	/ˈseikkɑiluˌkirjɑ/
seikkailumatkailu	/ˈseikkɑiluˌmɑtkɑilu/
seikkailunhalu	/ˈseikkɑiˌlunhɑlu/
seikkailunhaluinen	/ˈseikkɑiˌlunhɑˌluinen/
seikkailupeli	/ˈseikkɑiˌlupeli/
