aah	/ˈɑː/
smugger	/smˈʌɡɐ/
smuggest	/smˈʌɡəst/
smuggled	/smˈʌɡə‍ld/
smuggler	/smˈʌɡlɐ/
smugglers	/smˈʌɡləz/
smuggle	/smˈʌɡə‍l/
smuggles	/smˈʌɡə‍lz/
smuggling	/smˈʌɡlɪŋ/
smugly	/smˈʌɡli/
smugness	/smˈʌɡnəs/
smug	/smˈʌɡ/
smut	/smˈʌt/
smuts	/smˈʌts/
smuttiness	/smˈʌtɪnəs/
smutty	/smˈʌti/
snacked	/snˈækt/
snacking	/snˈækɪŋ/
snack	/snˈæk/
snacks	/snˈæks/
snaffled	/snˈæfə‍ld/
snaffle	/snˈæfə‍l/
snaffling	/snˈæflɪŋ/
snafu	/snˈæfuː/
snagged	/snˈæɡd/
snagging	/snˈæɡɪŋ/
snaggletooth	/snˈæɡə‍ltˌuːθ/
snag	/snˈæɡ/
snags	/snˈæɡz/
snail	/snˈe‍ɪl/
snails	/snˈe‍ɪlz/
snakebite	/snˈe‍ɪkba‍ɪt/
snakebites	/snˈe‍ɪkba‍ɪts/
snaked	/snˈe‍ɪkt/
snakelike	/snˈe‍ɪkla‍ɪk/
snakeskin	/snˈe‍ɪkskɪn/
snake	/snˈe‍ɪk/
snakes	/snˈe‍ɪks/
snaking	/snˈe‍ɪkɪŋ/
snaky	/snˈe‍ɪki/
snapback	/snˈæpbæk/
snapdragon	/snˈæpdɹæɡən/
snapdragons	/snˈæpdɹæɡənz/
snapped	/snˈæpt/
snapper	/snˈæpɐ/
snappers	/snˈæpəz/
snappier	/snˈæpɪɐ/
snappiest	/snˈæpɪəst/
snappily	/snˈæpɪli/
snapping	/snˈæpɪŋ/
snappy	/snˈæpi/
snapshot	/snˈæpʃɒt/
snapshots	/snˈæpʃɒts/
snap	/snˈæp/
snaps	/snˈæps/
snared	/snˈe‍əd/
snare	/snˈe‍ə/
snares	/snˈe‍əz/
snaring	/snˈe‍əɹɪŋ/
snarled	/snˈɑːld/
snarling	/snˈɑːlɪŋ/
snarl	/snˈɑːl/
snarls	/snˈɑːlz/
snarly	/snˈɑːli/
snatched	/snˈæt‍ʃt/
snatcher	/snˈæt‍ʃɐ/
snatchers	/snˈæt‍ʃəz/
snatches	/snˈæt‍ʃɪz/
snatching	/snˈæt‍ʃɪŋ/
snatch	/snˈæt‍ʃ/
snatchy	/snˈæt‍ʃi/
snazzier	/snˈæzɪɐ/
snazziest	/snˈæzɪəst/
snazzy	/snˈæzi/
sneaked	/snˈiːkt/
sneaker	/snˈiːkɐ/
sneakers	/snˈiːkəz/
sneakier	/snˈiːkɪɐ/
sneakiest	/snˈiːkɪəst/
sneakily	/snˈiːkɪli/
sneakiness	/snˈiːkɪnəs/
sneaking	/snˈiːkɪŋ/
sneak	/snˈiːk/
sneaks	/snˈiːks/
sneaky	/snˈiːki/
sneck	/snˈɛk/
sneered	/snˈi‍əd/
sneeringly	/snˈi‍əɹɪŋli/
sneering	/snˈi‍əɹɪŋ/
sneer	/snˈi‍ə/
sneers	/snˈi‍əz/
sneezed	/snˈiːzd/
sneeze	/snˈiːz/
sneezes	/snˈiːzɪz/
sneezing	/snˈiːzɪŋ/
snickering	/snˈɪkəɹɪŋ/
snicker	/snˈɪkɐ/
snickers	/snˈɪkəz/
snick	/snˈɪk/
snicks	/snˈɪks/
snidely	/snˈa‍ɪdli/
snider	/snˈa‍ɪdɐ/
snide	/snˈa‍ɪd/
snidey	/snˈa‍ɪdi/
sniffed	/snˈɪft/
sniffer	/snˈɪfɐ/
sniffers	/snˈɪfəz/
sniffing	/snˈɪfɪŋ/
sniffled	/snˈɪfə‍ld/
sniffle	/snˈɪfə‍l/
sniffles	/snˈɪfə‍lz/
sniffling	/snˈɪflɪŋ/
sniff	/snˈɪf/
sniffs	/snˈɪfs/
sniffy	/snˈɪfi/
snifter	/snˈɪftɐ/
snifters	/snˈɪftəz/
sniggered	/snˈɪɡəd/
sniggerer	/snˈɪɡəɹɐ/
sniggering	/snˈɪɡəɹɪŋ/
snigger	/snˈɪɡɐ/
sniggers	/snˈɪɡəz/
sniggle	/snˈɪɡə‍l/
sniped	/snˈa‍ɪpt/
sniper	/snˈa‍ɪpɐ/
snipers	/snˈa‍ɪpəz/
snipe	/snˈa‍ɪp/
snipes	/snˈa‍ɪps/
sniping	/snˈa‍ɪpɪŋ/
snipped	/snˈɪpt/
snippet	/snˈɪpɪt/
snippets	/snˈɪpɪts/
snipping	/snˈɪpɪŋ/
snippy	/snˈɪpi/
snip	/snˈɪp/
snips	/snˈɪps/
snitched	/snˈɪt‍ʃt/
snitches	/snˈɪt‍ʃɪz/
snitching	/snˈɪt‍ʃɪŋ/
snitch	/snˈɪt‍ʃ/
snit	/snˈɪt/
snivelling	/snˈɪvəlɪŋ/
snivel	/snˈɪvə‍l/
snobbery	/snˈɒbəɹi/
snobbishness	/snˈɒbɪʃnəs/
snobbish	/snˈɒbɪʃ/
snobby	/snˈɒbi/
snob	/snˈɒb/
snobs	/snˈɒbz/
snogged	/snˈɒɡd/
snogging	/snˈɒɡɪŋ/
snog	/snˈɒɡ/
snogs	/snˈɒɡz/
snood	/snˈuːd/
snoods	/snˈuːdz/
snookered	/snˈuːkəd/
snookering	/snˈuːkəɹɪŋ/
snooker	/snˈuːkɐ/
snookers	/snˈuːkəz/
snook	/snˈʊk/
snooks	/snˈʊks/
snooped	/snˈuːpt/
snooper	/snˈuːpɐ/
snoopers	/snˈuːpəz/
snooping	/snˈuːpɪŋ/
snoop	/snˈuːp/
snoops	/snˈuːps/
snoopy	/snˈuːpi/
snoot	/snˈuːt/
snooty	/snˈuːti/
snoozed	/snˈuːzd/
snoozer	/snˈuːzɐ/
snooze	/snˈuːz/
snoozes	/snˈuːzɪz/
snoozing	/snˈuːzɪŋ/
snored	/snˈɔːd/
snorer	/snˈɔːɹɐ/
snorers	/snˈɔːɹəz/
snore	/snˈɔː/
snores	/snˈɔːz/
snoring	/snˈɔːɹɪŋ/
snorkelled	/snˈɔːkə‍ld/
snorkelling	/snˈɔːkəlɪŋ/
snorkel	/snˈɔːkə‍l/
snorkels	/snˈɔːkə‍lz/
snorted	/snˈɔːtɪd/
snorter	/snˈɔːtɐ/
snorters	/snˈɔːtəz/
snorting	/snˈɔːtɪŋ/
snort	/snˈɔːt/
snorts	/snˈɔːts/
snot	/snˈɒt/
snots	/snˈɒts/
snotty	/snˈɒti/
snout	/snˈa‍ʊt/
snouts	/snˈa‍ʊts/
snowballed	/snˈə‍ʊbə‍ld/
snowballing	/snˈə‍ʊbɔːlɪŋ/
snowball	/snˈə‍ʊbɔːl/
snowballs	/snˈə‍ʊbɔːlz/
snowbank	/snˈə‍ʊbæŋk/
snowbird	/snˈə‍ʊbɜːd/
snowbirds	/snˈə‍ʊbɜːdz/
snowboarded	/snˈə‍ʊbɔːdɪd/
snowboarder	/snˈə‍ʊbɔːdɐ/
snowboarders	/snˈə‍ʊbɔːdəz/
snowboarding	/snˈə‍ʊbɔːdɪŋ/
snowboard	/snˈə‍ʊbɔːd/
snowboards	/snˈə‍ʊbɔːdz/
snowbound	/snˈə‍ʊba‍ʊnd/
snowcap	/snˈə‍ʊkæp/
snowdrift	/snˈə‍ʊdɹɪft/
snowdrifts	/snˈə‍ʊdɹɪfts/
snowdrop	/snˈə‍ʊdɹɒp/
snowdrops	/snˈə‍ʊdɹɒps/
snowed	/snˈə‍ʊd/
snowfall	/snˈə‍ʊfɔːl/
snowfalls	/snˈə‍ʊfɔːlz/
snowfield	/snˈə‍ʊfiːld/
snowfields	/snˈə‍ʊfiːldz/
snowflake	/snˈə‍ʊfle‍ɪk/
snowflakes	/snˈə‍ʊfle‍ɪks/
snowier	/snˈə‍ʊɪɐ/
snowiest	/snˈə‍ʊɪəst/
snowing	/snˈə‍ʊɪŋ/
snowline	/snˈə‍ʊla‍ɪn/
snowman	/snˈə‍ʊmən/
snowmen	/snˈə‍ʊmɛn/
snowmobile	/snˈə‍ʊməbˌiːl/
snowmobiles	/snˈə‍ʊməbˌiːlz/
snowmobiling	/snˈə‍ʊməbˌiːlɪŋ/
snowplough	/snˈə‍ʊpla‍ʊ/
snowploughs	/snˈə‍ʊpla‍ʊz/
snowshoe	/snˈə‍ʊʃuː/
snowshoes	/snˈə‍ʊʃuːz/
snow	/snˈə‍ʊ/
snows	/snˈə‍ʊz/
snowstorm	/snˈə‍ʊstɔːm/
snowstorms	/snˈə‍ʊstɔːmz/
snowy	/snˈə‍ʊi/
snubbed	/snˈʌbd/
snubbing	/snˈʌbɪŋ/
snub	/snˈʌb/
snubs	/snˈʌbz/
snuck	/snˈʌk/
snuffboxes	/snˈʌfbɒksɪz/
snuffbox	/snˈʌfbɒks/
snuffed	/snˈʌft/
snuffer	/snˈʌfɐ/
snuffers	/snˈʌfəz/
snuffing	/snˈʌfɪŋ/
snuffled	/snˈʌfə‍ld/
snuffle	/snˈʌfə‍l/
snuffles	/snˈʌfə‍lz/
snuffling	/snˈʌflɪŋ/
snuffly	/snˈʌfli/
snuff	/snˈʌf/
snuffs	/snˈʌfs/
snuffy	/snˈʌfi/
snugger	/snˈʌɡɐ/
snuggled	/snˈʌɡə‍ld/
snuggle	/snˈʌɡə‍l/
snuggles	/snˈʌɡə‍lz/
snuggling	/snˈʌɡlɪŋ/
snugly	/snˈʌɡli/
snugness	/snˈʌɡnəs/
snug	/snˈʌɡ/
snugs	/snˈʌɡz/
soaked	/sˈə‍ʊkt/
soaker	/sˈə‍ʊkɐ/
soakers	/sˈə‍ʊkəz/
soaking	/sˈə‍ʊkɪŋ/
soak	/sˈə‍ʊk/
soaks	/sˈə‍ʊks/
soapboxes	/sˈə‍ʊpbɒksɪz/
soapbox	/sˈə‍ʊpbɒks/
soaped	/sˈə‍ʊpt/
soaping	/sˈə‍ʊpɪŋ/
soap	/sˈə‍ʊp/
soaps	/sˈə‍ʊps/
soapstone	/sˈə‍ʊpstə‍ʊn/
soapsuds	/sˈə‍ʊpsʌdz/
soapy	/sˈə‍ʊpi/
soared	/sˈɔːd/
soaring	/sˈɔːɹɪŋ/
soar	/sˈɔː/
soars	/sˈɔːz/
soave	/sˈə‍ʊv/
soba	/sˈə‍ʊbɐ/
sobbed	/sˈɒbd/
sobbing	/sˈɒbɪŋ/
sobered	/sˈə‍ʊbəd/
sobering	/sˈə‍ʊbəɹɪŋ/
soberly	/sˈə‍ʊbəli/
soberness	/sˈə‍ʊbənəs/
sober	/sˈə‍ʊbɐ/
sobers	/sˈə‍ʊbəz/
sobriety	/səbɹˈa‍ɪ‍əti/
sobriquet	/sˈɒbɹɪkˌe‍ɪ/
sob	/sˈɒb/
sobs	/sˈɒbz/
soccer	/sˈɒkɐ/
sociability	/sˌə‍ʊʃi‍əbˈɪlɪti/
sociable	/sˈə‍ʊʃi‍əbə‍l/
sociably	/sˈə‍ʊʃi‍əbli/
socialisation	/sˌə‍ʊʃə‍la‍ɪzˈe‍ɪʃən/
socialised	/sˈə‍ʊʃə‍lˌa‍ɪzd/
socialiser	/sˈə‍ʊʃə‍lˌa‍ɪzɐ/
socialise	/sˈə‍ʊʃə‍lˌa‍ɪz/
socialises	/sˈə‍ʊʃə‍lˌa‍ɪzɪz/
socialising	/sˈə‍ʊʃə‍lˌa‍ɪzɪŋ/
socialism	/sˈə‍ʊʃə‍lˌɪzəm/
socialistic	/sˈə‍ʊʃə‍lˈɪstɪk/
socialist	/sˈə‍ʊʃə‍lˌɪst/
socialists	/sˈə‍ʊʃə‍lˌɪsts/
socialite	/sˈə‍ʊʃə‍lˌa‍ɪt/
socialites	/sˈə‍ʊʃə‍lˌa‍ɪts/
sociality	/sˌə‍ʊʃɪˈælɪti/
socially	/sˈə‍ʊʃə‍lˌi/
social	/sˈə‍ʊʃə‍l/
socials	/sˈə‍ʊʃə‍lz/
societal	/səsˈa‍ɪ‍ətə‍l/
societies	/səsˈa‍ɪ‍ətɪz/
society	/səsˈa‍ɪ‍əti/
socioeconomic	/sˈə‍ʊsɪˌə‍ʊkənˈɒmɪk/
sociologically	/sˈə‍ʊsɪəlˈɒd‍ʒɪkli/
sociological	/sˈə‍ʊsɪəlˈɒd‍ʒɪkə‍l/
sociologist	/sˈə‍ʊsɪˈɒləd‍ʒˌɪst/
sociologists	/sˈə‍ʊsɪˈɒləd‍ʒˌɪsts/
sociology	/sˌə‍ʊsɪˈɒləd‍ʒi/
sociopathic	/sˌə‍ʊsɪəpˈæθɪk/
sociopath	/sˈə‍ʊsɪˌɒpɑːθ/
sociopaths	/sˈə‍ʊsɪˌɒpɑːθs/
sociopolitical	/sˌə‍ʊsɪˌɒpəlˈɪtɪkə‍l/
socked	/sˈɒkt/
socket	/sˈɒkɪt/
sockets	/sˈɒkɪts/
sockeye	/sˈɒka‍ɪ/
socking	/sˈɒkɪŋ/
sock	/sˈɒk/
socks	/sˈɒks/
socle	/sˈɒkə‍l/
soda	/sˈə‍ʊdɐ/
sodas	/sˈə‍ʊdəz/
sodded	/sˈɒdɪd/
sodden	/sˈɒdən/
sodding	/sˈɒdɪŋ/
sodium	/sˈə‍ʊdi‍əm/
sodomised	/sˈɒdəmˌa‍ɪzd/
sodomise	/sˈɒdəmˌa‍ɪz/
sodomising	/sˈɒdəmˌa‍ɪzɪŋ/
sodomite	/sˈɒdəmˌa‍ɪt/
sodomites	/sˈɒdəmˌa‍ɪts/
sodomy	/sˈɒdəmi/
sod	/sˈɒd/
sods	/sˈɒdz/
soever	/sˌə‍ʊˈɛvɐ/
sofabed	/sˈɒfe‍ɪbd/
sofar	/sˈɒfɑː/
sofa	/sˈə‍ʊfɐ/
sofas	/sˈə‍ʊfəz/
soffit	/sˈɒfɪt/
softball	/sˈɒftbɔːl/
softened	/sˈɒfənd/
softener	/sˈɒfənɐ/
softeners	/sˈɒfənəz/
softening	/sˈɒfənɪŋ/
soften	/sˈɒfən/
softens	/sˈɒfənz/
softer	/sˈɒftɐ/
softest	/sˈɒftəst/
softie	/sˈɒfti/
softies	/sˈɒftɪz/
softly	/sˈɒftli/
softness	/sˈɒftnəs/
soft	/sˈɒft/
software	/sˈɒftwe‍ə/
softwood	/sˈɒftwʊd/
softwoods	/sˈɒftwʊdz/
softy	/sˈɒfti/
soggier	/sˈɒɡɪɐ/
soggiest	/sˈɒɡɪəst/
sogginess	/sˈɒɡɪnəs/
soggy	/sˈɒɡi/
soh	/sˈə‍ʊ/
soiled	/sˈɔ‍ɪld/
soiling	/sˈɔ‍ɪlɪŋ/
soil	/sˈɔ‍ɪl/
soils	/sˈɔ‍ɪlz/
sojourned	/sˈə‍ʊd‍ʒɜːnd/
sojourner	/sˈə‍ʊd‍ʒɜːnɐ/
sojourn	/sˈə‍ʊd‍ʒɜːn/
sojourns	/sˈə‍ʊd‍ʒɜːnz/
solace	/sˈɒlɪs/
solano	/səlˈɑːnə‍ʊ/
solanum	/sˈɒlænəm/
solarium	/sə‍ʊlˈe‍əɹi‍əm/
solar	/sˈə‍ʊlɐ/
sola	/sˈə‍ʊlɐ/
soldered	/sˈɒldəd/
soldering	/sˈɒldəɹɪŋ/
solder	/sˈɒldɐ/
solders	/sˈɒldəz/
soldiered	/sˈə‍ʊld‍ʒəd/
soldiering	/sˈə‍ʊld‍ʒəɹɪŋ/
soldierly	/sˈə‍ʊld‍ʒəli/
soldier	/sˈə‍ʊld‍ʒɐ/
soldiers	/sˈə‍ʊld‍ʒəz/
soldiery	/sˈə‍ʊldɪəɹi/
sold	/sˈə‍ʊld/
solecism	/sˈə‍ʊlsɪzəm/
soled	/sˈə‍ʊld/
solely	/sˈə‍ʊlli/
solemnisation	/sˌɒlɪmna‍ɪzˈe‍ɪʃən/
solemnised	/sˈɒlɪmnˌa‍ɪzd/
solemnise	/sˈɒlɪmnˌa‍ɪz/
solemnity	/sɒlˈɛmnɪti/
solemnly	/sˈɒləmli/
solemn	/sˈɒləm/
solenoid	/sˈə‍ʊlənˌɔ‍ɪd/
solenoids	/sˈə‍ʊlənˌɔ‍ɪdz/
sole	/sˈə‍ʊl/
solferino	/sˌɒlfəɹˈiːnə‍ʊ/
solicitation	/səlˌɪsɪtˈe‍ɪʃən/
solicited	/səlˈɪsɪtɪd/
soliciting	/səlˈɪsɪtɪŋ/
solicitor	/səlˈɪsɪtɐ/
solicitors	/səlˈɪsɪtəz/
solicitous	/səlˈɪsɪtəs/
solicit	/səlˈɪsɪt/
solicits	/səlˈɪsɪts/
solicitude	/səlˈɪsɪtjˌuːd/
solidarity	/sˌɒlɪdˈæɹɪti/
solider	/sˈɒla‍ɪdɐ/
solidification	/səlˌɪdɪfɪkˈe‍ɪʃən/
solidified	/səlˈɪdɪfˌa‍ɪd/
solidifies	/səlˈɪdɪfˌa‍ɪz/
solidifying	/səlˈɪdɪfˌa‍ɪɪŋ/
solidify	/səlˈɪdɪfˌa‍ɪ/
solidity	/səlˈɪdɪti/
solidly	/sˈɒlɪdli/
solidness	/sˈɒlɪdnəs/
solid	/sˈɒlɪd/
solids	/sˈɒlɪdz/
solidus	/sˈɒlɪdəs/
soliloquies	/səlˈɪləkwˌɪz/
soliloquy	/səlˈɪləkwˌi/
soling	/sˈə‍ʊlɪŋ/
solipsism	/sˈɒlɪpsˌɪzəm/
soli	/sˈə‍ʊli/
solitaire	/sˌɒlɪtˈe‍ə/
solitaires	/sˌɒlɪtˈe‍əz/
solitary	/sˈɒlɪtəɹi/
solitude	/sˈɒlɪtjˌuːd/
solitudes	/sˈɒlɪtjˌuːdz/
soloing	/sˈə‍ʊlə‍ʊɪŋ/
soloist	/sˈə‍ʊlə‍ʊˌɪst/
soloists	/sˈə‍ʊlə‍ʊˌɪsts/
solon	/sˈɒlɒn/
solo	/sˈə‍ʊlə‍ʊ/
solos	/sˈə‍ʊlə‍ʊz/
sols	/sˈɒlz/
solstice	/sˈɒlstɪs/
solstices	/sˈɒlstɪsɪz/
solubility	/sˌɒljuːbˈɪlɪti/
soluble	/sˈɒljuːbə‍l/
solus	/sˈɒluːz/
solute	/sˈɒljuːt/
solution	/səlˈuːʃən/
solutions	/səlˈuːʃənz/
solvable	/sˈɒlvəbə‍l/
solved	/sˈɒlvd/
solvency	/sˈɒlvənsi/
solvent	/sˈɒlvənt/
solvents	/sˈɒlvənts/
solver	/sˈɒlvɐ/
solvers	/sˈɒlvəz/
solve	/sˈɒlv/
solves	/sˈɒlvz/
solving	/sˈɒlvɪŋ/
soma	/sˈə‍ʊmɐ/
somas	/sˈə‍ʊməz/
somatic	/səmˈætɪk/
sombrely	/sˈɒmbəli/
sombreness	/sˈɒmbənəs/
sombrero	/səmbɹˈe‍əɹə‍ʊ/
sombreros	/səmbɹˈe‍əɹə‍ʊz/
sombre	/sˈɒmbɐ/
somebodies	/sˈʌmbɒdɪz/
somebody	/sˈʌmbɒdi/
someday	/sˈʌmde‍ɪ/
somehow	/sˈʌmha‍ʊ/
someone	/sˈʌmwɒn/
someones	/sˈʌmwɒnz/
someplace	/sˈʌmple‍ɪs/
somersaulted	/sˈʌməsˌɒltɪd/
somersaulting	/sˈʌməsˌɒltɪŋ/
somersault	/sˈʌməsˌɒlt/
somersaults	/sˈʌməsˌɒlts/
somerset	/sˈʌməsˌɛt/
some	/sˈʌm/
something	/sˈʌmθɪŋ/
somethings	/sˈʌmθɪŋz/
sometime	/sˈʌmta‍ɪm/
sometimes	/sˈʌmta‍ɪmz/
someway	/sˈʌmwe‍ɪ/
somewhat	/sˈʌmwɒt/
somewhere	/sˈʌmwe‍ə/
sommelier	/sɒmˈɛli‍ə/
sommeliers	/sɒmˈɛli‍əz/
somnambulism	/sˈɒmnɐmbjˌuːlɪzəm/
som	/sˈɒm/
sonar	/sˈə‍ʊnɑː/
sonars	/sˈə‍ʊnɑːz/
sonata	/sənˈɑːtɐ/
sonatas	/sənˈɑːtəz/
sonatina	/sˌɒnɐtˈiːnɐ/
sone	/sˈə‍ʊn/
sones	/sˈʌnz/
songbird	/sˈɒŋbɜːd/
songbirds	/sˈɒŋbɜːdz/
songbook	/sˈɒŋbʊk/
songbooks	/sˈɒŋbʊks/
song	/sˈɒŋ/
songs	/sˈɒŋz/
songster	/sˈɒŋstɐ/
songsters	/sˈɒŋstəz/
songstress	/sˈɒŋstɹəs/
songwriter	/sˈɒŋɹa‍ɪtɐ/
songwriters	/sˈɒŋɹa‍ɪtəz/
songwriting	/sˈɒŋɹa‍ɪtɪŋ/
sonically	/sˈɒnɪkli/
sonic	/sˈɒnɪk/
sonics	/sˈɒnɪks/
sonneteer	/sˌɒnɪtˈi‍ə/
sonnet	/sˈɒnɪt/
sonnets	/sˈɒnɪts/
sonny	/sˈʌni/
sonofabitch	/sˈɒnəfˌæbɪt‍ʃ/
sonogram	/sˈɒnəɡɹˌæm/
sonorities	/sənˈɒɹɪtiz/
sonority	/sənˈɒɹɪti/
sonorous	/sˈɒnəɹəs/
son	/sˈʌn/
sons	/sˈʌnz/
sooner	/sˈuːnɐ/
soonest	/sˈuːnəst/
soon	/sˈuːn/
soothed	/sˈuːðd/
soother	/sˈuːðɐ/
soothes	/sˈuːðz/
soothe	/sˈuːð/
soothingly	/sˈuːðɪŋli/
soothing	/sˈuːðɪŋ/
soothsayers	/sˈuːθse‍ɪəz/
soothsayer	/sˈuːθse‍ɪɐ/
sooth	/sˈuːð/
soot	/sˈʊt/
sooty	/sˈʊti/
sophism	/sˈɒfɪzəm/
sophisticated	/səfˈɪstɪkˌe‍ɪtɪd/
sophisticate	/səfˈɪstɪkˌe‍ɪt/
sophisticates	/səfˈɪstɪkˌe‍ɪts/
sophistication	/səfˌɪstɪkˈe‍ɪʃən/
sophistry	/sˈɒfɪstɹi/
sophomore	/sˈɒfəmˌɔː/
sophomores	/sˈɒfəmˌɔːz/
sophomoric	/sˌɒfəmˈɒɹɪk/
soporific	/sˌɒpɔːɹˈɪfɪk/
sopping	/sˈɒpɪŋ/
soppy	/sˈɒpi/
soprano	/səpɹˈɑːnə‍ʊ/
sopranos	/səpɹˈɑːnə‍ʊz/
sop	/sˈɒp/
sops	/sˈɒps/
sora	/sˈɔːɹɐ/
sorbet	/sˈɔːbe‍ɪ/
sorbets	/sˈɔːbe‍ɪs/
sorbitol	/sˈɔːbɪtˌɒl/
sorcerer	/sˈɔːsəɹɐ/
sorcerers	/sˈɔːsəɹəz/
sorceress	/sˈɔːsəɹəs/
sorcery	/sˈɔːsəɹi/
sordid	/sˈɔːdɪd/
sorely	/sˈɔːli/
soreness	/sˈɔːnəs/
sorer	/sˈɔːɹɐ/
sore	/sˈɔː/
sores	/sˈɔːz/
sorest	/sˈɔːst/
sorghum	/sˈɔːɡəm/
sorn	/sˈɔːn/
sororicide	/sɔːɹˈɔːɹɪsˌa‍ɪd/
sororities	/sɔːɹˈɒɹɪtiz/
sorority	/sɔːɹˈɒɹɪti/
sorrel	/sˈɒɹə‍l/
sorrier	/sˈɒɹɪɐ/
sorriest	/sˈɒɹɪəst/
sorrowful	/sˈɒɹə‍ʊfə‍l/
sorrow	/sˈɒɹə‍ʊ/
sorrows	/sˈɒɹə‍ʊz/
sorry	/sˈɒɹi/
sortable	/sˈɔːtəbə‍l/
sorta	/sˈɔːtɐ/
sorted	/sˈɔːtɪd/
sorter	/sˈɔːtɐ/
sorters	/sˈɔːtəz/
sortie	/sˈɔːti/
sorties	/sˈɔːtɪz/
sorting	/sˈɔːtɪŋ/
sort	/sˈɔːt/
sorts	/sˈɔːts/
so	/sˈə‍ʊ/
sos	/sˈɒs/
sots	/sˈɒts/
sot	/sˈɒt/
soubise	/sˈa‍ʊba‍ɪz/
soubrette	/sa‍ʊbɹˈɛt/
soubriquet	/sˈa‍ʊbɹɪkˌe‍ɪ/
sough	/sˈə‍ʊ/
sought	/sˈɔːt/
souk	/sˈa‍ʊk/
souks	/sˈa‍ʊks/
souled	/sˈə‍ʊld/
soulfulness	/sˈə‍ʊlfə‍lnəs/
soulful	/sˈə‍ʊlfə‍l/
soulless	/sˈə‍ʊlɛs/
soul	/sˈə‍ʊl/
souls	/sˈə‍ʊlz/
soundbite	/sˈa‍ʊndba‍ɪt/
soundbites	/sˈa‍ʊndba‍ɪts/
soundboard	/sˈa‍ʊndbɔːd/
sounded	/sˈa‍ʊndɪd/
sounder	/sˈa‍ʊndɐ/
sounders	/sˈa‍ʊndəz/
soundest	/sˈa‍ʊndəst/
sounding	/sˈa‍ʊndɪŋ/
soundings	/sˈa‍ʊndɪŋz/
soundless	/sˈa‍ʊndləs/
soundly	/sˈa‍ʊndli/
soundness	/sˈa‍ʊndnəs/
soundproofed	/sˈa‍ʊndpɹuːft/
soundproofing	/sˈa‍ʊndpɹuːfɪŋ/
soundproof	/sˈa‍ʊndpɹuːf/
sound	/sˈa‍ʊnd/
sounds	/sˈa‍ʊndz/
soundstage	/sˈa‍ʊndste‍ɪd‍ʒ/
soundtrack	/sˈa‍ʊndtɹæk/
soundtracks	/sˈa‍ʊndtɹæks/
souped	/sˈuːpt/
souping	/sˈuːpɪŋ/
soups	/sˈuːps/
soup	/sˈuːp/
soupy	/sˈuːpi/
sourced	/sˈɔːsd/
source	/sˈɔːs/
sources	/sˈɔːsɪz/
sourcing	/sˈɔːsɪŋ/
sourdough	/sˈa‍ʊ‍ədə‍ʊ/
sourdoughs	/sˈa‍ʊ‍ədə‍ʊz/
soured	/sˈa‍ʊ‍əd/
sourest	/sˈa‍ʊ‍əɹəst/
souring	/sˈa‍ʊ‍əɹɪŋ/
sourness	/sˈa‍ʊ‍ənəs/
sourpuss	/sˈa‍ʊ‍əpʊs/
sour	/sˈa‍ʊ‍ə/
sours	/sˈa‍ʊ‍əz/
sousaphone	/sˈa‍ʊsɐfˌə‍ʊn/
soused	/sˈa‍ʊsd/
souse	/sˈa‍ʊs/
sousing	/sˈa‍ʊsɪŋ/
sous	/sˈuːz/
sou	/sˈuː/
souterrain	/sˈa‍ʊtɪɹˌe‍ɪn/
souter	/sˈa‍ʊtɐ/
southbound	/sˈa‍ʊθba‍ʊnd/
southeasterly	/sˈa‍ʊθiːstəli/
southeastern	/sˈa‍ʊθiːstən/
southeast	/sˈa‍ʊθiːst/
southeastwards	/sˈa‍ʊθiːstwədz/
southerlies	/sˈʌðəliz/
southerly	/sˈʌðəli/
southerner	/sˈʌðənɐ/
southerners	/sˈʌðənəz/
southernly	/sˈʌðənli/
southernmost	/sˈʌðənmˌə‍ʊst/
southern	/sˈʌðən/
southerns	/sˈʌðənz/
southland	/sˈa‍ʊθlənd/
southpaw	/sˈa‍ʊθpɔː/
southpaws	/sˈa‍ʊθpɔːz/
south	/sˈa‍ʊθ/
southward	/sˈa‍ʊθwəd/
southwards	/sˈa‍ʊθwədz/
southwesterly	/sa‍ʊθwˈɛstəli/
southwestern	/sa‍ʊθwˈɛstən/
southwest	/sa‍ʊθwˈɛst/
souvenirs	/sˌuːvənˈi‍əz/
souvenir	/sˌuːvənˈi‍ə/
sovereigns	/sˈɒvəɹˌɪnz/
sovereign	/sˈɒvəɹˌɪn/
sovereignty	/sˈɒvəɹˌɪnti/
soviet	/sˈə‍ʊvi‍ət/
soviets	/sˈə‍ʊvi‍əts/
sowed	/sˈə‍ʊd/
sower	/sˈə‍ʊɐ/
sowers	/sˈə‍ʊəz/
sowing	/sˈə‍ʊɪŋ/
sown	/sˈə‍ʊn/
sox	/sˈɒks/
soya	/sˈɔ‍ɪɐ/
soybean	/sˈɔ‍ɪbiːn/
soybeans	/sˈɔ‍ɪbiːnz/
soy	/sˈɔ‍ɪ/
sozzled	/sˈɒzə‍ld/
spacecraft	/spˈe‍ɪskɹɑːft/
spacecrafts	/spˈe‍ɪskɹɑːfts/
spaced	/spˈe‍ɪst/
spaceflight	/spˈe‍ɪsfla‍ɪt/
spaceless	/spˈe‍ɪsləs/
spaceman	/spˈe‍ɪsmən/
