aba	/aba/
sapuan	/sapuan/
sapu	/sapu/
saputangan	/saputaŋan/
saput	/saput/
saraan	/saraʔan/
saraf	/saraf/
sarakah	/sarakah/
saranan	/saranan/
sarana	/sarana/
sarang	/saraŋ/
saran	/saran/
sarapan	/sarapan/
sarap	/sarap/
sara	/sara/
saraséhan	/sarasehan/
sarat	/sarat/
sardén	/sarden/
saringan	/sariŋan/
saring	/sariŋ/
saripati	/saripati/
sari	/sari/
sarjana	/sardʒana/
sarjan	/sardʒan/
sarkasme	/sarkasmə/
sarungnya	/saruŋɲa/
sarung	/saruŋ/
sasak	/sasaʔ/
sasarannya	/sasaranɲa/
sasaran	/sasaran/
sasar	/sasar/
sastra	/sastra/
sastrawan	/sastrawan/
satelit	/satəlit/
sateria	/satəria/
saté	/sate/
satih	/satih/
satin	/satin/
satir	/satir/
satuan	/satuan/
satukan	/satukan/
satunya	/satuɲa/
satu	/satu/
satwa	/satwa/
saudagar	/saudagar/
saudaranya	/saudaraɲa/
saudara	/saudara/
saudari	/saudari/
sauh	/sauh/
saujana	/saudʒana/
saum	/saum/
sauna	/sauna/
saus	/saus/
sawah	/sawah/
sawan	/sawan/
sawa	/sawa/
sawat	/sawat/
sawi	/sawi/
sawit	/sawit/
sawo	/sawo/
saw	/saw/
sayak	/sajaʔ/
sayangi	/sajaŋi/
sayangkan	/sajaŋkan/
sayangnya	/sajaŋɲa/
sayang	/sajaŋ/
sayap	/sajap/
saya.	/saja./
saya	/saja/
sayat	/sajat/
sayembara	/sajəmbara/
sayung	/sajuŋ/
sayup	/sajup/
sayuran	/sajuran/
sayur	/sajur/
sayu	/saju/
sbb.	/sbb./
sbb	/sbb/
sdr	/sdr/
seabrek	/səabrəʔ/
seadanya	/səadaɲa/
seadil	/səadil/
seagak	/səagaʔ/
seagama	/səagama/
seakal	/səakal/
seakan	/səakan/
sealim	/səalim/
seandainya	/səandaiɲa/
seangin	/səaŋin/
seangkatan	/səaŋkatan/
seantéro	/səantero/
searah	/səarah/
searti	/səarti/
seawal	/səawal/
seayapan	/səajapan/
sebabat	/səbabat/
sebabnya	/səbabɲa/
sebab	/səbab/
sebadan	/səbadan/
sebagaimana	/səbagaimana/
sebagainya	/səbagaiɲa/
sebagai	/səbagai/
sebagian	/səbagian/
sebahat	/səbahat/
sebaiknya	/səbaiʔɲa/
sebaik	/səbaiʔ/
sebai	/səbai/
sébak	/sebaʔ/
sebak	/səbaʔ/
sebakul	/səbakul/
sebaliknya	/səbaliʔɲa/
sebalik	/səbaliʔ/
sebal	/səbal/
sebambang	/səbambaŋ/
sebam	/səbam/
sebanding	/səbandiŋ/
sebangsa	/səbaŋsa/
sebanjar	/səbandʒar/
sebanyak	/səbaɲaʔ/
sebarang	/səbaraŋ/
sebaran	/səbaran/
sebarau	/səbarau/
sebaris	/səbaris/
sebar	/səbar/
sebasah	/səbasah/
séba	/seba/
seba	/səba/
sebatang	/səbataŋ/
sebatan	/səbatan/
sebatas	/səbatas/
sebati	/səbati/
sébat	/sebat/
sebat	/səbat/
sebaur	/səbaur/
sebau	/səbau/
sebawahan	/səbawahan/
sebawah	/səbawah/
sebayanya	/səbajaɲa/
sebaya	/səbaja/
sebébas	/səbebas/
sebegini	/səbəgini/
sebegitu	/səbəgitu/
sebekah	/səbəkah/
sebelah	/səbəlah/
sebelanga	/səbəlaŋa/
sebelasan	/səbəlasan/
sebelas	/səbəlas/
sebelit	/səbəlit/
sebel	/səbəl/
sebelumnya	/səbəlumɲa/
sebelum	/səbəlum/
sebenarnya	/səbənarɲa/
sebenar	/səbənar/
sebentar	/səbəntar/
sebentuk	/səbəntuʔ/
seberang	/səbəraŋ/
seberapa	/səbərapa/
seberat	/səbərat/
seberhana	/səbərhana/
seberkas	/səbərkas/
sebesar	/səbəsar/
sebetulnya	/səbətulɲa/
sebidang	/səbidaŋ/
sebilah	/səbilah/
sebilangan	/səbilaŋan/
sebilang	/səbilaŋ/
sebilik	/səbiliʔ/
sebintang	/səbintaŋ/
sebisanya	/səbisaɲa/
sebit	/səbit/
sebodoh	/səbodoh/
sebotol	/səbotol/
sebrot	/səbrot/
sebuah	/səbuah/
sebudi	/səbudi/
sebukan	/səbukan/
sébuk	/sebuʔ/
sebuk	/səbuʔ/
sebulan	/səbulan/
sebulat	/səbulat/
sebungkus	/səbuŋkus/
sebun	/səbun/
sebunyi	/səbuɲi/
sebura	/səbura/
seburas	/səburas/
seburuk	/səburuʔ/
seburu	/səburu/
seburus	/səburus/
seburut	/səburut/
sebu	/səbu/
sebutan	/səbutan/
sebutir	/səbutir/
sebut	/səbut/
secampin	/sətʃampin/
secanggih	/sətʃaŋgih/
secangkir	/sətʃaŋkir/
secang	/sətʃaŋ/
secantik	/sətʃantiʔ/
secara	/sətʃara/
secarik	/sətʃariʔ/
secebir	/sətʃəbir/
sececah	/sətʃətʃah/
secepatnya	/sətʃəpatɲa/
secepat	/sətʃəpat/
secercah	/sətʃərtʃah/
seciap	/sətʃiap/
secina	/sətʃina/
secocok	/sətʃotʃoʔ/
secolék	/sətʃoleʔ/
secubit	/sətʃubit/
secuil	/sətʃuil/
secukupnya	/sətʃukupɲa/
secupak	/sətʃupaʔ/
sedaging	/sədagiŋ/
sédak	/sedaʔ/
sedak	/sədaʔ/
sedalam	/sədalam/
sedam	/sədam/
sedangkan	/sədaŋkan/
sedang	/sədaŋ/
sédan	/sedan/
sedan	/sədan/
sedapan	/sədapan/
sedapat	/sədapat/
sedap	/sədap/
-sedarah	/-sədarah/
sedarah	/sədarah/
sedari	/sədari/
sedar	/sədar/
sedarun	/sədarun/
sedatar	/sədatar/
sédatif	/sedatif/
sedat	/sədat/
sedawai	/sədawai/
sedaya	/sədaja/
sedekah	/sədəkah/
sedekap	/sədəkap/
sedelinggam	/sədəliŋgam/
sedemikian	/sədəmikian/
sédéng	/sedeŋ/
sédeng	/sedəŋ/
sedeng	/sədəŋ/
sedepa	/sədəpa/
sederajat	/sədəradʒat/
sederap	/sədərap/
sedérét	/səderet/
sederhana	/sədərhana/
sederum	/sədərum/
sediaan	/sədiaʔan/
sediakala	/sədiakala/
sediakan	/sədiakan/
sedianya	/sədiaɲa/
sedia	/sədia/
sedihnya	/sədihɲa/
sedih	/sədih/
sedikitnya	/sədikitɲa/
sedikitpun	/sədikitpun/
sedikit	/sədikit/
sédimén	/sedimen/
sédiméntasi	/sedimentasi/
sédiméntér	/sedimenter/
sedingin	/sədiŋin/
sedini	/sədini/
sedompol	/sədompol/
sedondon	/sədondon/
sedotan	/sədotan/
sedot	/sədot/
sedua	/sədua/
seduayah	/səduajah/
seduh	/səduh/
seduit	/səduit/
sedunia	/sədunia/
sedu	/sədu/
sedut	/sədut/
seékor	/səekor/
seélok	/səeloʔ/
seénaknya	/səenaʔɲa/
seénak	/səenaʔ/
segah	/səgah/
ségak	/segaʔ/
segak	/səgaʔ/
segalanya	/səgalaɲa/
segala	/səgala/
seganda	/səganda/
segani	/səgani/
segan	/səgan/
seganteng	/səgantəŋ/
segara	/səgara/
segaris	/səgaris/
segar	/səgar/
sega	/səga/
segégér	/səgeger/
ségéh	/segeh/
segelas	/səgəlas/
segelintir	/səgəlintir/
ségel	/segəl/
segenap	/səgənap/
segenggam	/səgəŋgam/
segeralah	/səgəralah/
segera	/səgəra/
segianya	/səgiaɲa/
segila	/səgila/
segi	/səgi/
segi-tiga	/səgi-tiga/
segitiga	/səgitiga/
ségmén	/segmen/
ségméntasi	/segmentasi/
segumpal	/səgumpal/
seguna	/səguna/
segunung	/səgunuŋ/
sehabis	/səhabis/
sehala	/səhala/
sehaluan	/səhaluan/
sehalus	/səhalus/
seharga	/səharga/
seharian	/səharian/
sehari	/səhari/
seharusnya	/səharusɲa/
sehasta	/səhasta/
sehati	/səhati/
séhat	/sehat/
sehébat	/səhebat/
sehelai	/səhəlai/
sehidangan	/səhidaŋan/
sehidup	/səhidup/
sehingga	/səhiŋga/
séh	/seh/
sehubungan	/səhubuŋan/
seia	/səia/
seibu	/səibu/
seikat	/səikat/
seiman	/səiman/
seimbang	/səimbaŋ/
seindah	/səindah/
seingat	/səiŋat/
séin	/sein/
seiras	/səiras/
seiring	/səiriŋ/
seisi	/səisi/
séismik	/seismiʔ/
séismograf	/seismograf/
séismogram	/seismogram/
séismologi	/seismologi/
sejagat	/sədʒagat/
sejahat	/sədʒahat/
sejahtera	/sədʒahtəra/
sejajar	/sədʒadʒar/
sejak	/sədʒaʔ/
sejalan	/sədʒalan/
sejambak	/sədʒambaʔ/
sejam	/sədʒam/
sejarah	/sədʒarah/
sejarawan	/sədʒarawan/
sejari	/sədʒari/
sejatinya	/sədʒatiɲa/
sejati	/sədʒati/
sejat	/sədʒat/
sejauh	/sədʒauh/
sejawat	/sədʒawat/
sejelas	/sədʒəlas/
sejenak	/sədʒənaʔ/
sejengkal	/sədʒəŋkal/
sejenisnya	/sədʒənisɲa/
sejenis	/sədʒənis/
sejingkat	/sədʒiŋkat/
sejiwa	/sədʒiwa/
sejoli	/sədʒoli/
sejuk	/sədʒuʔ/
sejumlah	/sədʒumlah/
sejumput	/sədʒumput/
sejurus	/sədʒurus/
sejuta	/sədʒuta/
sekadarnya	/səkadarɲa/
sekadar	/səkadar/
sékah	/sekah/
sekah	/səkah/
sekakar	/səkakar/
sekaki	/səkaki/
sekakmat	/səkaʔmat/
sekak	/səkaʔ/
sekala	/səkala/
sekaliannya	/səkalianɲa/
sekalian	/səkalian/
sekaligus	/səkaligus/
sekalipun	/səkalipun/
sekali	/səkali/
sekalor	/səkalor/
sekal	/səkal/
sekamar	/səkamar/
sekampung	/səkampuŋ/
sekam	/səkam/
sekang	/səkaŋ/
sekapan	/səkapan/
sekapar	/səkapar/
sekap	/səkap/
sekarang	/səkaraŋ/
sekarat	/səkarat/
sekar	/səkar/
séka	/seka/
sekatan	/səkatan/
sekata	/səkata/
sekatén	/səkaten/
sekaten	/səkatən/
sekati	/səkati/
sekat	/səkat/
sekaut	/səkaut/
sekawan	/səkawan/
sekaya	/səkaja/
sekébér	/səkeber/
sekécéng	/səketʃeŋ/
sekecil	/səkətʃil/
sekédéng	/səkedeŋ/
sekedudukan	/səkədudukan/
sekeduduk	/səkəduduʔ/
sekedup	/səkədup/
sekejam	/səkədʒam/
sekejap	/səkədʒap/
sekelamin	/səkəlamin/
sekelap	/səkəlap/
sekelas	/səkəlas/
sekelat	/səkəlat/
sekelébatan	/səkəlebatan/
sekelébat	/səkəlebat/
sekelian	/səkəlian/
sekelilingnya	/səkəliliŋɲa/
sekeliling	/səkəliliŋ/
sekelip	/səkəlip/
sekelompok	/səkəlompoʔ/
sekeluarga	/səkəluarga/
sekeluar	/səkəluar/
sekelumit	/səkəlumit/
sekembali	/səkəmbali/
sekendal	/səkəndal/
sekéndi	/səkendi/
sekenyangnya	/səkəɲaŋɲa/
sekepal	/səkəpal/
sekéram	/səkeram/
sekeras	/səkəras/
sekerat	/səkərat/
sekeri	/səkəri/
sekerja	/səkərdʒa/
sekerlip	/səkərlip/
sekeropok	/səkəropoʔ/
sekerumun	/səkərumun/
sekésél	/səkesel/
sekéténg	/səketeŋ/
seketika	/səkətika/
sekian	/səkian/
sekilas	/səkilas/
sekilwak	/səkilwaʔ/
sekip	/səkip/
sekiram	/səkiram/
sekiranya	/səkiraɲa/
sekira	/səkira/
sekitarnya	/səkitarɲa/
sekitar	/səkitar/
sekoci	/səkotʃi/
sekoi	/səkoi/
sekolahan	/səkolahan/
sekolahnya	/səkolahɲa/
sekolah.	/səkolah./
sekolah	/səkolah/
sekongkolan	/səkoŋkolan/
sekongkol	/səkoŋkol/
sekon	/səkon/
sekopong	/səkopoŋ/
sekop	/səkop/
séko	/seko/
sekotah	/səkotah/
sekotak	/səkotaʔ/
sekoténg	/səkoteŋ/
sekrap	/səʔrap/
sékrési	/seʔresi/
sékretariat	/seʔrətariat/
sékretarisnya	/seʔrətarisɲa/
sékrétaris	/seʔretaris/
sékretaris	/seʔrətaris/
sekrétin	/səʔretin/
sékring	/seʔriŋ/
sekrip	/səʔrip/
sekrup	/səʔrup/
séksi	/seʔsi/
séksmaniak	/seʔsmaniaʔ/
séksolog	/seʔsolog/
séks	/seʔs/
sékstan	/seʔstan/
sékstét	/seʔstet/
séksualitas	/seʔsualitas/
séksual	/seʔsual/
séktarian	/seʔtarian/
sékte	/seʔtə/
séktoral	/seʔtoral/
séktor	/seʔtor/
sekuat	/səkuat/
sékularisasi	/sekularisasi/
sékularisme	/sekularismə/
sékularis	/sekularis/
sékularitas	/sekularitas/
sékular	/sekular/
sékulér	/sekuler/
sekul	/səkul/
sekumpulan	/səkumpulan/
sekunar	/səkunar/
sékundér	/sekunder/
sekuntum	/səkuntum/
sekunyit	/səkuɲit/
sekurang	/səkuraŋ/
sekuritas	/səkuritas/
sékuriti	/sekuriti/
sekutu	/səkutu/
selabar	/səlabar/
seladang	/səladaŋ/
selada	/səlada/
selagi	/səlagi/
selainnya	/səlainɲa/
selain	/səlain/
selai	/səlai/
selaju	/səladʒu/
sélakarang	/selakaraŋ/
selaka	/səlaka/
sélak	/selaʔ/
selak	/səlaʔ/
selaku	/səlaku/
selalu	/səlalu/
selamanya	/səlamaɲa/
selama	/səlama/
selamatan	/səlamatan/
selamat	/səlamat/
selamba	/səlamba/
selampai	/səlampai/
selampit	/səlampit/
selam	/səlam/
selancak	/səlantʃaʔ/
selancang	/səlantʃaŋ/
selancar	/səlantʃar/
selangat	/səlaŋat/
selangkangan	/səlaŋkaŋan/
selangkang	/səlaŋkaŋ/
selangka	/səlaŋka/
selang	/səlaŋ/
selanjutnya	/səlandʒutɲa/
selapanan	/səlapanan/
selapan	/səlapan/
selap	/səlap/
selaput	/səlaput/
selarak	/səlaraʔ/
selara	/səlara/
selaras	/səlaras/
selari	/səlari/
sélar	/selar/
selar	/səlar/
selarung	/səlaruŋ/
selasar	/səlasar/
séla	/sela/
sela	/səla/
selasih	/səlasih/
selatan	/səlatan/
selat	/səlat/
selawatan	/səlawatan/
selawat	/səlawat/
selawé	/səlawe/
selayaknya	/səlajaʔɲa/
selayak	/səlajaʔ/
selayang	/səlajaŋ/
selayun	/səlajun/
selayur	/səlajur/
selebaran	/sələbaran/
selébar	/səlebar/
selebihnya	/sələbihɲa/
sélebran	/seləbran/
sélébriti	/selebriti/
selebu	/sələbu/
selédér	/səleder/
selédri	/səledri/
seleguri	/sələguri/
selekas	/sələkas/
selékéh	/səlekeh/
selékoh	/səlekoh/
selékor	/səlekor/
séléksi	/seleʔsi/
séléktif	/seleʔtif/
séléktivitas	/seleʔtivitas/
selélér	/səleler/
selembana	/sələmbana/
selembar	/sələmbar/
selempada	/sələmpada/
selémpang	/səlempaŋ/
selempang	/sələmpaŋ/
selempuri	/sələmpuri/
seléndangnya	/səlendaŋɲa/
seléndang	/səlendaŋ/
selenggaraan	/sələŋgaraʔan/
selenggara	/sələŋgara/
sélénium	/selenium/
selentang	/sələntaŋ/
selentik	/sələntiʔ/
selentingan	/sələntiŋan/
selenting	/sələntiŋ/
selepa	/sələpa/
selepas	/sələpas/
selepat	/sələpat/
seléper	/səlepər/
selépé	/səlepe/
selepétan	/sələpetan/
selepi	/sələpi/
selérak	/səleraʔ/
selérang	/səleraŋ/
seléra	/səlera/
selesai	/sələsai/
selésa	/səlesa/
selé	/səle/
selésma	/səlesma/
selesma	/sələsma/
seletuk	/sələtuʔ/
seléwat	/səlewat/
seléwéng	/səleweŋ/
seliap	/səliap/
selia	/səlia/
sélibat	/selibat/
selibat	/səlibat/
selibut	/səlibut/
selidik	/səlidiʔ/
seligi	/səligi/
seligit	/səligit/
selilit	/səlilit/
selimang	/səlimaŋ/
selimpang	/səlimpaŋ/
selimpat	/səlimpat/
selimutnya	/səlimutɲa/
selimut	/səlimut/
selinap	/səlinap/
selindung	/səlinduŋ/
selingan	/səliŋan/
selingar	/səliŋar/
selingkit	/səliŋkit/
selingkuh	/səliŋkuh/
selingkup	/səliŋkup/
seling	/səliŋ/
selipan	/səlipan/
selipar	/səlipar/
selip	/səlip/
selirak	/səliraʔ/
selira	/səlira/
selirat	/səlirat/
seliri	/səliri/
selir	/səlir/
seli	/səli/
selisih	/səlisih/
selisik	/səlisiʔ/
selisip	/səlisip/
selisir	/səlisir/
seliter	/səlitər/
selit	/səlit/
seliweran	/səliwəran/
seliwer	/səliwər/
sélofan	/selofan/
sélokan	/selokan/
selokan	/səlokan/
seloka	/səloka/
seloki	/səloki/
selomot	/səlomot/
selomprét	/səlompret/
selom	/səlom/
selongkar	/səloŋkar/
sélong	/seloŋ/
selong	/səloŋ/
selongsong	/səloŋsoŋ/
selonjor	/səlondʒor/
selonong	/səlonoŋ/
selop	/səlop/
seloroh	/səloroh/
sélo	/selo/
selot	/səlot/
seloyak	/səlojaʔ/
seloyongan	/səlojoŋan/
seloyong	/səlojoŋ/
sél	/sel/
sel	/səl/
sélter	/seltər/
seluang	/səluaŋ/
seluar	/səluar/
seluas	/səluas/
selubung	/səlubuŋ/
seludang	/səludaŋ/
seluduk	/səluduʔ/
seludup	/səludup/
seludu	/səludu/
selui	/səlui/
selukat	/səlukat/
seluk	/səluʔ/
selukung	/səlukuŋ/
sélular	/selular/
sélulér	/seluler/
séluloid	/seluloid/
sélulosa	/selulosa/
selulup	/səlulup/
selulur	/səlulur/
selumar	/səlumar/
selumbari	/səlumbari/
selumbar	/səlumbar/
selumbat	/səlumbat/
selumur	/səlumur/
selumu	/səlumu/
selundat	/səlundat/
selundupan	/səlundupan/
selundup	/səlundup/
selungkang	/səluŋkaŋ/
selungkup	/səluŋkup/
selupan	/səlupan/
selupat	/səlupat/
selup	/səlup/
selurah	/səlurah/
seluruhnya	/səluruhɲa/
seluruh	/səluruh/
seluru	/səluru/
selusuh	/səlusuh/
selusup	/səlusup/
selusur	/səlusur/
selut	/səlut/
semacam	/səmatʃam/
semadi	/səmadi/
sémafor	/semafor/
sémahan	/semahan/
sémah	/semah/
semah	/səmah/
semaian	/səmaian/
semai	/səmai/
semaja	/səmadʒa/
semakin	/səmakin/
sémak	/semaʔ/
semak	/səmaʔ/
semaksimal	/səmaʔsimal/
semaksimum	/səmaʔsimum/
semalaman	/səmalaman/
semalam	/səmalam/
semalu	/səmalu/
semambu	/səmambu/
semampai	/səmampai/
semampang	/səmampaŋ/
semampat	/səmampat/
semampu	/səmampu/
semanak	/səmanaʔ/
semandan	/səmandan/
semandéra	/səmandera/
semandera	/səmandəra/
semangatnya	/səmaŋatɲa/
semangat	/səmaŋat/
semanggi	/səmaŋgi/
semangka	/səmaŋka/
semangkok	/səmaŋkoʔ/
semang	/səmaŋ/
semanis	/səmanis/
séman	/seman/
semantan	/səmantan/
sémantik	/semantiʔ/
sémantis	/semantis/
semantung	/səmantuŋ/
semaput	/səmaput/
semarai	/səmarai/
semarak	/səmaraʔ/
semaram	/səmaram/
semara	/səmara/
semasa	/səmasa/
séma	/sema/
sema	/səma/
sematan	/səmatan/
semata	/səmata/
semati	/səmati/
semat	/səmat/
semaunya	/səmauɲa/
semau	/səmau/
semawang	/səmawaŋ/
semawar	/səmawar/
semayam	/səmajam/
semaya	/səmaja/
semayi	/səmaji/
sembabat	/səmbabat/
sembab	/səmbab/
sembada	/səmbada/
sembahan	/səmbahan/
sembah	/səmbah/
sembahyangan	/səmbahjaŋan/
sembahyang	/səmbahjaŋ/
sémbai	/sembai/
sembak	/səmbaʔ/
sembam	/səmbam/
sembap	/səmbap/
sembarangan	/səmbaraŋan/
sembarang	/səmbaraŋ/
sembari	/səmbari/
sémbar	/sembar/
sembar	/səmbar/
sémbat	/sembat/
sembayan	/səmbajan/
sembelihan	/səmbəlihan/
sembelih	/səmbəlih/
sembelit	/səmbəlit/
semberap	/səmbərap/
semberip	/səmbərip/
sembér.	/səmber./
sembér	/səmber/
sembesi	/səmbəsi/
sembéta	/səmbeta/
sembiang	/səmbiaŋ/
sembilang	/səmbilaŋ/
sembilan	/səmbilan/
sembilik	/səmbiliʔ/
sembiluan	/səmbiluan/
sembilu	/səmbilu/
sembiran	/səmbiran/
sembir	/səmbir/
semboyan	/səmbojan/
sembrani	/səmbrani/
sembrono	/səmbrono/
sembuang	/səmbuaŋ/
sembuh	/səmbuh/
sembul	/səmbul/
sembung	/səmbuŋ/
sembunyi	/səmbuɲi/
semburan	/səmburan/
semburat	/səmburat/
semburit	/səmburit/
sembur	/səmbur/
semecah	/səmətʃah/
seméja	/səmedʒa/
seméléh	/səmeleh/
semeluk	/səməluʔ/
semémangnya	/səmemaŋɲa/
seméméh	/səmemeh/
semenanjung	/səmənandʒuŋ/
semenda	/səmənda/
semenggah	/səməŋgah/
semengga	/səməŋga/
semenjak	/səməndʒaʔ/
semenjana	/səməndʒana/
sémén	/semen/
semén	/səmen/
sementangkan	/səməntaŋkan/
sementang	/səməntaŋ/
sementara	/səməntara/
seméntasi	/səmentasi/
sementelah	/səməntəlah/
sementung	/səməntuŋ/
semérah	/səmerah/
semerbak	/səmərbaʔ/
semerdanta	/səmərdanta/
semerdéka	/səmərdeka/
semesra	/səməsra/
semesta	/səməsta/
semésteran	/səmestəran/
séméster	/semestər/
seméster	/səmestər/
semestinya	/səməstiɲa/
semiang	/səmiaŋ/
sémifinalis	/semifinalis/
sémifinal	/semifinal/
sémikonduktor	/semikonduʔtor/
semilat	/səmilat/
seminai	/səminai/
séminari	/seminari/
séminaris	/seminaris/
séminar	/seminar/
seminar	/səminar/
seminau	/səminau/
seminggu	/səmiŋgu/
sémiologi	/semiologi/
sémiotik	/semiotiʔ/
sémipérmanén	/semipermanen/
semir	/səmir/
semisal	/səmisal/
sémi	/semi/
semi	/səmi/
semoga	/səmoga/
sémok	/semoʔ/
sempadan	/səmpadan/
sempada	/səmpada/
sémpak	/sempaʔ/
sempak	/səmpaʔ/
sempalai	/səmpalai/
sempalan	/səmpalan/
sempal	/səmpal/
sémpang	/sempaŋ/
sempat	/səmpat/
sempelah	/səmpəlah/
sempena	/səmpəna/
sempil	/səmpil/
sempitan	/səmpitan/
sempit	/səmpit/
semplak	/səmplaʔ/
sempoyongan	/səmpojoŋan/
sempritan	/səmpritan/
semprit	/səmprit/
semprong	/səmproŋ/
semprotan	/səmprotan/
semprot	/səmprot/
sempul	/səmpul/
sempuras	/səmpuras/
sempurna	/səmpurna/
sempur	/səmpur/
semrawut	/səmrawut/
semringah	/səmriŋah/
semuanya	/səmuaɲa/
semua	/səmua/
semudah	/səmudah/
semuda	/səmuda/
semulanya	/səmulaɲa/
semula	/səmula/
semulia	/səmulia/
semunding	/səmundiŋ/
semunian	/səmunian/
semuram	/səmuram/
semurni	/səmurni/
semur	/səmur/
semu	/səmu/
semutan	/səmutan/
semut	/səmut/
senada	/sənada/
senak	/sənaʔ/
sénamaki	/senamaki/
senam	/sənam/
senandungan	/sənanduŋan/
senandung	/sənanduŋ/
senangin	/sənaŋin/
senangi	/sənaŋi/
senangnya	/sənaŋɲa/
senang	/sənaŋ/
sénan	/senan/
senan	/sənan/
senantan	/sənantan/
senantiasa	/sənantiasa/
senapang	/sənapaŋ/
senapan	/sənapan/
sénapati	/senapati/
senarai	/sənarai/
sénario	/senario/
senar	/sənar/
séna	/sena/
sena	/səna/
senasib	/sənasib/
senaskah	/sənaskah/
sénator	/senator/
senator	/sənator/
sénat	/senat/
senat	/sənat/
senawan	/sənawan/
senawar	/sənawar/
senawat	/sənawat/
senawi	/sənawi/
sendalan	/səndalan/
sendal	/səndal/
sendam	/səndam/
sendang	/səndaŋ/
sendarat	/səndarat/
sendar	/səndar/
senda	/sənda/
sendat	/səndat/
sendawa	/səndawa/
sendayan	/səndajan/
séndél	/sendel/
séndéng	/sendeŋ/
senderik	/səndəriʔ/
séndér	/sender/
sénder	/sendər/
senderung	/səndəruŋ/
senderut	/səndərut/
sénding	/sendiŋ/
sendirian	/səndirian/
sendirinya	/səndiriɲa/
sendiri	/səndiri/
sendi	/səndi/
sendocong	/səndotʃoŋ/
séndok	/sendoʔ/
sendorong	/səndoroŋ/
sendratari	/səndratari/
senduduk	/sənduduʔ/
sendu	/səndu/
senegara	/sənəgara/
senéwén	/sənewen/
senéwen	/sənewən/
sengaja	/səŋadʒa/
sengal	/səŋal/
sengam	/səŋam/
sengangar	/səŋaŋar/
sengap	/səŋap/
sengarat	/səŋarat/
sengaring	/səŋariŋ/
sengatan	/səŋatan/
sengat	/səŋat/
sengauan	/səŋauan/
sengau	/səŋau/
sengélat	/səŋelat/
séngét	/seŋet/
senggakan	/səŋgakan/
senggak	/səŋgaʔ/
sénggang	/seŋgaŋ/
senggang	/səŋgaŋ/
senggat	/səŋgat/
senggau	/səŋgau/
senggayut	/səŋgajut/
senggeruk	/səŋgəruʔ/
sénggét	/seŋget/
sénggolan	/seŋgolan/
sénggol	/seŋgol/
senggora	/səŋgora/
senggugu	/səŋgugu/
senggugut	/səŋgugut/
sengguk	/səŋguʔ/
senggulung	/səŋguluŋ/
senggut	/səŋgut/
sengihan	/səŋihan/
sengih	/səŋih/
sengingih	/səŋiŋih/
sengir	/səŋir/
sengit	/səŋit/
sengkak	/səŋkaʔ/
sengkalan	/səŋkalan/
sengkal	/səŋkal/
séngkang	/seŋkaŋ/
sengkang	/səŋkaŋ/
sengkar	/səŋkar/
sengkarut	/səŋkarut/
sengkawang	/səŋkawaŋ/
sengkayan	/səŋkajan/
séngkédan	/seŋkedan/
séngkéd	/seŋked/
sengkelang	/səŋkəlaŋ/
sengkela	/səŋkəla/
sengkélat	/səŋkelat/
sengkelat	/səŋkəlat/
sengkeling	/səŋkəliŋ/
sengkelit	/səŋkəlit/
sengkenit	/səŋkənit/
sengkeran	/səŋkəran/
sengker	/səŋkər/
sengkéta	/səŋketa/
sengkilit	/səŋkilit/
sengkil	/səŋkil/
sengkuang	/səŋkuaŋ/
sengkuap	/səŋkuap/
séngon	/seŋon/
sengon	/səŋon/
sengsam	/səŋsam/
sengsara	/səŋsara/
sengsem	/səŋsəm/
séng	/seŋ/
seng	/səŋ/
sengsurit	/səŋsurit/
senguk	/səŋuʔ/
sengungut	/səŋuŋut/
sengut	/səŋut/
senigai	/sənigai/
senilai	/sənilai/
sénilitas	/senilitas/
sénil	/senil/
seniman	/səniman/
senin	/sənin/
sénioritas	/senioritas/
sénioriti	/senioriti/
sénior	/senior/
séni	/seni/
seni	/səni/
seniwan	/səniwan/
seniwati	/səniwati/
sénjang	/sendʒaŋ/
senjang	/səndʒaŋ/
senja	/səndʒa/
senjata	/səndʒata/
senjolong	/səndʒoloŋ/
sénjong	/sendʒoŋ/
senjong	/səndʒoŋ/
senohong	/sənohoŋ/
senonoh	/sənonoh/
senoyong	/sənojoŋ/
sénsasional	/sensasional/
sénsasi	/sensasi/
sén	/sen/
sen	/sən/
sénsitif	/sensitif/
sénsitivitas	/sensitivitas/
sénsoran	/sensoran/
sénsor	/sensor/
sénsualisme	/sensualismə/
sénsualitas	/sensualitas/
sénsual	/sensual/
sénsus	/sensus/
sentada	/səntada/
sentadu	/səntadu/
sentagi	/səntagi/
séntakan	/sentakan/
sentakan	/səntakan/
sentaka	/səntaka/
séntak	/sentaʔ/
sentak	/səntaʔ/
sentali	/səntali/
sental	/səntal/
sentana	/səntana/
sénta	/senta/
senta	/sənta/
sénténg	/senteŋ/
sénterpor	/sentərpor/
séntér	/senter/
sénter	/sentər/
séntiare	/sentiarə/
sentiasa	/səntiasa/
séntigram	/sentigram/
sentilan	/səntilan/
séntiliter	/sentilitər/
sentil	/səntil/
séntimén	/sentimen/
séntiméntalitas	/sentimentalitas/
séntiméntal	/sentimental/
séntiméter	/sentimetər/
senting	/səntiŋ/
sentiong	/səntioŋ/
sénti	/senti/
séntol	/sentol/
sentong	/səntoŋ/
sentosa	/səntosa/
séntralisasi	/sentralisasi/
séntralistis	/sentralistis/
séntral	/sentral/
